timestamp_s,engine_id,mission_id,mission_phase,throttle_pct,altitude_m,ambient_temperature_c,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temperature_c,fuel_flow_lph,vibration_g,alternator_voltage_v,battery_voltage_v,injection_timing_deg,expected_rpm,expected_cht_c,expected_egt_c,expected_oil_pressure_kpa,expected_oil_temperature_c,expected_fuel_flow_lph,expected_vibration_g,expected_injection_timing_deg,true_fault_type,true_fault_active,true_severity,residual_rpm,residual_cht_c,residual_egt_c,residual_oil_pressure_kpa,residual_oil_temperature_c,residual_fuel_flow_lph,residual_vibration_g,residual_injection_timing_deg
1.0,ENG-002,MIS-0002,TAXI,15.8,0.0,25.25,1226.1,106.24,439.94,246.22,39.95,7.65,0.161,28.16,25.61,22.29,1242.4,107.37,438.47,247.4,40.06,7.48,0.198,22.47,LUBRICATION_ISSUE,0,0.0,-16.300000000000182,-1.1300000000000097,1.4699999999999704,-1.1800000000000068,-0.10999999999999943,0.16999999999999993,-0.037000000000000005,-0.17999999999999972
2.0,ENG-002,MIS-0002,TAXI,18.66,0.0,25.8,1318.8,112.34,453.66,253.69,40.97,8.58,0.186,28.13,25.62,22.56,1322.5,110.28,453.99,255.98,40.09,8.11,0.202,22.56,LUBRICATION_ISSUE,0,0.0,-3.7000000000000455,2.0600000000000023,-0.3299999999999841,-2.289999999999992,0.8799999999999955,0.47000000000000064,-0.016000000000000014,0.0
3.0,ENG-002,MIS-0002,TAKEOFF,90.23,2920.6,6.03,3329.6,169.2,817.92,473.48,39.61,23.87,0.33,27.93,25.63,24.72,3326.4,171.21,819.19,470.68,40.16,23.85,0.278,24.71,LUBRICATION_ISSUE,0,0.0,3.199999999999818,-2.0100000000000193,-1.2700000000000955,2.8000000000000114,-0.5499999999999972,0.019999999999999574,0.05199999999999999,0.00999999999999801
4.0,ENG-002,MIS-0002,TAKEOFF,92.36,3227.5,3.85,3373.1,174.27,829.02,470.71,38.77,24.28,0.244,28.03,25.46,25.12,3386.0,173.12,830.26,477.08,40.24,24.32,0.281,24.77,LUBRICATION_ISSUE,0,0.0,-12.900000000000091,1.1500000000000057,-1.240000000000009,-6.3700000000000045,-1.4699999999999989,-0.03999999999999915,-0.03700000000000003,0.3500000000000014
5.0,ENG-002,MIS-0002,TAKEOFF,94.97,3534.3,1.75,3460.5,176.16,839.69,485.16,39.22,25.11,0.27,27.71,25.41,25.24,3459.2,175.47,843.85,484.91,40.31,24.89,0.285,24.85,LUBRICATION_ISSUE,0,0.0,1.300000000000182,0.6899999999999977,-4.159999999999968,0.25,-1.0900000000000034,0.21999999999999886,-0.014999999999999958,0.389999999999997
6.0,ENG-002,MIS-0002,CLIMB,80.8,3841.2,0.17,3036.9,164.4,774.59,444.66,40.22,21.85,0.273,28.13,25.49,24.37,3062.3,162.72,770.14,442.39,40.38,21.77,0.271,24.42,LUBRICATION_ISSUE,0,0.0,-25.40000000000009,1.6800000000000068,4.4500000000000455,2.2700000000000387,-0.1600000000000037,0.08000000000000185,0.0020000000000000018,-0.05000000000000071
7.0,ENG-002,MIS-0002,CLIMB,84.47,4148.1,-1.59,3143.2,167.44,795.99,451.54,40.34,22.61,0.272,27.92,25.6,24.65,3165.1,166.02,789.24,453.41,40.45,22.58,0.276,24.53,LUBRICATION_ISSUE,0,0.0,-21.90000000000009,1.4199999999999875,6.75,-1.8700000000000045,-0.10999999999999943,0.030000000000001137,-0.0040000000000000036,0.11999999999999744
8.0,ENG-002,MIS-0002,CLIMB,83.86,4454.9,-4.74,3155.0,165.28,786.59,441.44,41.25,23.07,0.24,27.97,25.7,24.33,3148.0,165.47,786.06,451.57,40.52,22.45,0.276,24.52,LUBRICATION_ISSUE,0,0.0,7.0,-0.18999999999999773,0.5300000000000864,-10.129999999999995,0.7299999999999969,0.620000000000001,-0.03600000000000003,-0.19000000000000128
9.0,ENG-002,MIS-0002,CLIMB,86.9,4761.8,-4.93,3239.9,167.08,799.11,464.53,40.36,23.63,0.28,27.9,25.37,24.23,3233.1,168.21,801.86,460.69,40.59,23.12,0.28,24.61,LUBRICATION_ISSUE,0,0.0,6.800000000000182,-1.1299999999999955,-2.75,3.839999999999975,-0.23000000000000398,0.509999999999998,0.0,-0.379999999999999
10.0,ENG-002,MIS-0002,CLIMB,86.77,5068.7,-7.85,3231.3,169.32,802.64,463.88,40.17,23.11,0.278,28.12,25.46,24.12,3229.5,168.09,801.2,460.31,40.67,23.09,0.281,24.6,LUBRICATION_ISSUE,0,0.0,1.800000000000182,1.2299999999999898,1.4399999999999409,3.569999999999993,-0.5,0.019999999999999574,-0.0030000000000000027,-0.4800000000000004
11.0,ENG-002,MIS-0002,CLIMB,83.25,5375.5,-10.11,3126.3,164.84,781.28,455.34,40.64,22.09,0.282,27.99,25.53,24.76,3130.9,164.92,782.88,449.74,40.74,22.31,0.278,24.5,LUBRICATION_ISSUE,0,0.0,-4.599999999999909,-0.07999999999998408,-1.6000000000000227,5.599999999999966,-0.10000000000000142,-0.21999999999999886,0.003999999999999948,0.26000000000000156
12.0,ENG-002,MIS-0002,CLIMB,89.86,5682.4,-11.57,3328.8,169.64,819.32,474.93,40.64,23.54,0.278,27.76,25.62,24.27,3316.1,170.87,817.27,469.58,40.81,23.77,0.286,24.7,LUBRICATION_ISSUE,0,0.0,12.700000000000273,-1.2300000000000182,2.050000000000068,5.350000000000023,-0.1700000000000017,-0.23000000000000043,-0.007999999999999952,-0.4299999999999997
13.0,ENG-002,MIS-0002,CLIMB,91.23,5989.3,-13.79,3346.6,171.76,823.77,469.28,39.94,24.26,0.258,28.25,25.8,24.42,3354.4,172.11,824.39,473.68,40.88,24.07,0.288,24.74,LUBRICATION_ISSUE,0,0.0,-7.800000000000182,-0.35000000000002274,-0.6200000000000045,-4.400000000000034,-0.9400000000000048,0.19000000000000128,-0.02999999999999997,-0.31999999999999673
14.0,ENG-002,MIS-0002,CRUISE,58.78,6000.0,-14.58,2449.0,143.35,654.06,380.61,40.54,16.71,0.255,28.17,25.5,23.89,2445.9,142.91,655.67,376.35,40.94,16.93,0.255,23.76,LUBRICATION_ISSUE,0,0.0,3.099999999999909,0.4399999999999977,-1.6100000000000136,4.259999999999991,-0.3999999999999986,-0.21999999999999886,0.0,0.129999999999999
15.0,ENG-002,MIS-0002,CRUISE,61.11,6000.0,-13.26,2505.5,145.66,660.55,381.66,39.94,17.96,0.201,27.89,25.43,23.8,2511.2,145.0,667.79,383.34,40.99,17.45,0.258,23.83,LUBRICATION_ISSUE,0,0.0,-5.699999999999818,0.6599999999999966,-7.240000000000009,-1.67999999999995,-1.0500000000000043,0.5100000000000016,-0.056999999999999995,-0.029999999999997584
16.0,ENG-002,MIS-0002,CRUISE,55.34,6000.0,-13.78,2350.8,138.55,640.73,361.36,41.14,16.39,0.251,28.12,25.68,23.76,2349.5,139.8,637.76,366.02,41.05,16.17,0.252,23.66,LUBRICATION_ISSUE,0,0.0,1.300000000000182,-1.25,2.9700000000000273,-4.659999999999968,0.09000000000000341,0.21999999999999886,-0.0010000000000000009,0.10000000000000142
17.0,ENG-002,MIS-0002,CRUISE,61.32,6000.0,-13.81,2522.9,144.68,662.72,383.85,41.13,17.6,0.29,27.98,25.54,23.77,2516.9,145.19,668.86,383.96,41.1,17.49,0.259,23.84,LUBRICATION_ISSUE,0,0.0,6.0,-0.5099999999999909,-6.139999999999986,-0.1099999999999568,0.030000000000001137,0.11000000000000298,0.030999999999999972,-0.07000000000000028
18.0,ENG-002,MIS-0002,CRUISE,66.86,6000.0,-14.06,2638.8,150.32,691.7,403.45,41.42,19.05,0.277,28.04,25.64,23.89,2672.0,150.17,697.66,400.57,41.16,18.71,0.266,24.01,LUBRICATION_ISSUE,0,0.0,-33.19999999999982,0.15000000000000568,-5.959999999999923,2.8799999999999955,0.2600000000000051,0.33999999999999986,0.01100000000000001,-0.120000000000001
19.0,ENG-002,MIS-0002,CRUISE,55.84,6000.0,-13.94,2378.1,140.11,641.76,365.83,40.64,16.11,0.299,28.23,25.69,23.65,2363.5,140.26,640.37,367.52,41.21,16.28,0.255,23.68,LUBRICATION_ISSUE,0,0.0,14.599999999999909,-0.14999999999997726,1.3899999999999864,-1.6899999999999977,-0.5700000000000003,-0.1700000000000017,0.043999999999999984,-0.030000000000001137
20.0,ENG-002,MIS-0002,CRUISE,63.57,6000.0,-13.93,2583.3,147.89,692.42,388.95,39.83,18.28,0.268,27.84,25.58,24.26,2580.0,147.21,680.57,390.71,41.27,17.99,0.264,23.91,LUBRICATION_ISSUE,0,0.0,3.300000000000182,0.6799999999999784,11.849999999999909,-1.759999999999991,-1.4400000000000048,0.2900000000000027,0.0040000000000000036,0.3500000000000014
21.0,ENG-002,MIS-0002,CRUISE,64.95,6000.0,-14.59,2626.0,147.83,686.16,390.06,40.56,17.73,0.29,28.09,25.49,24.21,2618.7,148.46,687.75,394.86,41.33,18.29,0.266,23.95,LUBRICATION_ISSUE,0,0.0,7.300000000000182,-0.6299999999999955,-1.5900000000000318,-4.800000000000011,-0.769999999999996,-0.5599999999999987,0.023999999999999966,0.26000000000000156
22.0,ENG-002,MIS-0002,CRUISE,62.34,6000.0,-13.76,2535.4,147.9,661.11,385.26,41.33,18.2,0.275,28.01,25.22,24.07,2545.4,146.1,674.14,387.01,41.38,17.71,0.263,23.87,LUBRICATION_ISSUE,0,0.0,-10.0,1.8000000000000114,-13.029999999999973,-1.75,-0.05000000000000426,0.48999999999999844,0.01200000000000001,0.1999999999999993
23.0,ENG-002,MIS-0002,CRUISE,63.65,6000.0,-13.9,2571.4,145.02,673.09,389.69,40.61,18.09,0.283,28.12,25.1,24.19,2582.2,147.29,680.98,390.95,41.44,18.0,0.265,23.91,LUBRICATION_ISSUE,0,0.0,-10.799999999999727,-2.269999999999982,-7.889999999999986,-1.259999999999991,-0.8299999999999983,0.08999999999999986,0.01799999999999996,0.28000000000000114
24.0,ENG-002,MIS-0002,CRUISE,58.02,6000.0,-13.82,2423.5,141.59,646.55,372.62,41.31,16.42,0.265,27.86,25.54,23.72,2424.7,142.22,651.73,374.07,41.49,16.77,0.26,23.74,LUBRICATION_ISSUE,0,0.0,-1.199999999999818,-0.6299999999999955,-5.180000000000064,-1.4499999999999886,-0.17999999999999972,-0.34999999999999787,0.0050000000000000044,-0.019999999999999574
25.0,ENG-002,MIS-0002,CRUISE,59.48,6000.0,-13.54,2471.3,143.01,666.51,375.37,43.05,16.9,0.28,27.98,25.54,23.76,2465.6,143.54,659.32,378.45,41.55,17.09,0.261,23.78,LUBRICATION_ISSUE,0,0.0,5.700000000000273,-0.5300000000000011,7.189999999999941,-3.079999999999984,1.5,-0.19000000000000128,0.019000000000000017,-0.019999999999999574
26.0,ENG-002,MIS-0002,CRUISE,67.57,6000.0,-14.03,2689.0,150.39,698.94,400.85,42.63,18.9,0.295,28.08,25.71,24.02,2691.8,150.81,701.34,402.7,41.61,18.86,0.27,24.03,LUBRICATION_ISSUE,0,0.039,-2.800000000000182,-0.4200000000000159,-2.3999999999999773,-1.849999999999966,1.0200000000000031,0.03999999999999915,0.024999999999999967,-0.010000000000001563
27.0,ENG-002,MIS-0002,CRUISE,66.03,6000.0,-14.43,2689.0,149.28,697.32,394.72,44.03,18.89,0.273,27.87,25.56,23.77,2648.8,149.42,693.34,398.08,41.67,18.53,0.269,23.98,LUBRICATION_ISSUE,0,0.049,40.19999999999982,-0.13999999999998636,3.980000000000018,-3.359999999999957,2.3599999999999994,0.35999999999999943,0.0040000000000000036,-0.21000000000000085
28.0,ENG-002,MIS-0002,CRUISE,62.62,6000.0,-15.04,2536.2,147.22,678.58,384.45,41.79,,0.285,28.08,25.31,23.9,2553.4,146.36,675.64,387.87,41.72,17.78,0.265,23.88,LUBRICATION_ISSUE,1,0.06,-17.200000000000273,0.8599999999999852,2.9400000000000546,-3.420000000000016,0.07000000000000028,,0.019999999999999962,0.019999999999999574
29.0,ENG-002,MIS-0002,CRUISE,57.76,6000.0,-15.2,2405.0,141.58,649.06,369.33,42.89,16.52,0.242,28.11,25.6,23.84,2417.2,141.98,650.33,373.27,41.78,16.71,0.26,23.73,LUBRICATION_ISSUE,1,0.074,-12.199999999999818,-0.39999999999997726,-1.2700000000000955,-3.9399999999999977,1.1099999999999994,-0.19000000000000128,-0.018000000000000016,0.10999999999999943
30.0,ENG-002,MIS-0002,CRUISE,62.27,6000.0,-13.13,2553.5,145.82,675.19,377.27,43.37,18.08,0.273,27.92,25.63,23.81,2543.6,146.05,673.82,386.82,41.83,17.7,0.265,23.87,LUBRICATION_ISSUE,1,0.091,9.900000000000091,-0.2300000000000182,1.3700000000000045,-9.550000000000011,1.5399999999999991,0.379999999999999,0.008000000000000007,-0.060000000000002274
31.0,ENG-002,MIS-0002,CRUISE,60.13,6000.0,-13.25,2474.3,144.44,657.28,367.09,44.07,16.98,0.285,27.86,25.58,24.04,2483.5,144.11,662.65,380.38,41.89,17.23,0.263,23.8,LUBRICATION_ISSUE,1,0.112,-9.199999999999818,0.3299999999999841,-5.3700000000000045,-13.29000000000002,2.1799999999999997,-0.25,0.021999999999999964,0.23999999999999844
32.0,ENG-002,MIS-0002,CRUISE,56.43,6000.0,-14.45,2379.2,141.38,636.71,357.93,47.51,15.74,0.266,28.4,25.28,23.39,2380.1,140.79,643.45,369.3,41.94,16.42,0.259,23.69,LUBRICATION_ISSUE,1,0.136,-0.900000000000091,0.5900000000000034,-6.740000000000009,-11.370000000000005,5.57,-0.6800000000000015,0.007000000000000006,-0.3000000000000007
33.0,ENG-002,MIS-0002,CRUISE,66.96,6000.0,-13.61,2664.1,147.26,700.08,380.51,46.18,19.05,0.27,28.32,25.53,24.17,2674.8,150.26,698.19,400.88,42.0,18.73,0.27,24.01,LUBRICATION_ISSUE,1,0.164,-10.700000000000273,-3.0,1.8899999999999864,-20.370000000000005,4.18,0.3200000000000003,0.0,0.16000000000000014
34.0,ENG-002,MIS-0002,CRUISE,57.19,6000.0,-14.08,2384.4,141.89,649.98,355.09,46.8,17.12,0.216,27.9,25.37,23.9,2401.3,141.47,647.38,371.56,42.05,16.58,0.26,23.72,LUBRICATION_ISSUE,1,0.196,-16.90000000000009,0.4199999999999875,2.6000000000000227,-16.470000000000027,4.75,0.5400000000000027,-0.04400000000000001,0.17999999999999972
35.0,ENG-002,MIS-0002,CRUISE,64.46,6000.0,-13.37,2596.7,147.4,690.37,373.27,46.79,18.2,0.237,27.9,25.44,23.81,2604.8,148.01,685.18,393.37,42.11,18.18,0.267,23.93,LUBRICATION_ISSUE,1,0.232,-8.100000000000364,-0.6099999999999852,5.190000000000055,-20.100000000000023,4.68,0.019999999999999574,-0.030000000000000027,-0.120000000000001
36.0,ENG-002,MIS-0002,CRUISE,59.14,6000.0,-13.96,2455.5,143.03,653.35,355.2,48.36,17.05,0.24,27.94,25.31,23.84,2456.0,143.23,657.54,377.42,42.16,17.01,0.262,23.77,LUBRICATION_ISSUE,1,0.272,-0.5,-0.19999999999998863,-4.189999999999941,-22.220000000000027,6.200000000000003,0.03999999999999915,-0.02200000000000002,0.07000000000000028
37.0,ENG-002,MIS-0002,LOITER,45.65,6000.0,-13.26,2071.6,131.19,584.71,304.86,47.36,14.29,0.291,27.94,25.46,23.73,2078.1,131.08,587.36,336.94,42.21,14.04,0.247,23.37,LUBRICATION_ISSUE,1,0.315,-6.5,0.10999999999998522,-2.6499999999999773,-32.079999999999984,5.149999999999999,0.25,0.043999999999999984,0.35999999999999943
38.0,ENG-002,MIS-0002,LOITER,43.94,6000.0,-13.97,2006.3,129.79,574.75,304.92,49.77,13.07,0.208,28.0,25.27,23.32,2030.3,129.55,578.49,331.82,42.25,13.67,0.245,23.32,LUBRICATION_ISSUE,1,0.361,-24.0,0.23999999999998067,-3.740000000000009,-26.899999999999977,7.520000000000003,-0.5999999999999996,-0.037000000000000005,0.0
39.0,ENG-002,MIS-0002,LOITER,46.83,6000.0,-13.87,2117.4,131.0,593.23,302.24,50.48,14.04,0.245,27.81,25.36,23.28,2111.2,132.15,593.51,340.49,42.3,14.3,0.248,23.4,LUBRICATION_ISSUE,1,0.408,6.200000000000273,-1.1500000000000057,-0.2799999999999727,-38.25,8.18,-0.26000000000000156,-0.0030000000000000027,-0.11999999999999744
40.0,ENG-002,MIS-0002,LOITER,43.96,6000.0,-13.99,2050.6,130.86,571.49,290.82,49.8,14.03,0.242,28.02,25.51,23.2,2031.0,129.57,578.61,331.89,42.34,13.67,0.244,23.32,LUBRICATION_ISSUE,1,0.455,19.59999999999991,1.2900000000000205,-7.1200000000000045,-41.06999999999999,7.459999999999994,0.35999999999999943,-0.0020000000000000018,-0.120000000000001
41.0,ENG-002,MIS-0002,LOITER,50.47,6000.0,-14.54,2203.3,134.35,604.86,310.35,52.49,14.81,0.24,28.04,25.55,23.42,2213.0,135.42,612.42,351.4,42.39,15.1,0.251,23.51,LUBRICATION_ISSUE,1,0.5,-9.699999999999818,-1.0699999999999932,-7.559999999999945,-41.049999999999955,10.100000000000001,-0.28999999999999915,-0.01100000000000001,-0.08999999999999986
42.0,ENG-002,MIS-0002,LOITER,38.97,6000.0,-14.07,1899.6,124.48,551.7,264.83,53.87,12.35,0.264,27.92,25.3,23.31,1891.3,125.08,552.66,316.92,42.43,12.57,0.238,23.17,LUBRICATION_ISSUE,1,0.544,8.299999999999955,-0.5999999999999943,-0.9599999999999227,-52.09000000000003,11.439999999999998,-0.22000000000000064,0.026000000000000023,0.13999999999999702
43.0,ENG-002,MIS-0002,LOITER,45.37,6000.0,-13.43,2092.3,131.6,589.5,284.53,55.07,14.33,0.247,28.17,25.18,23.51,2070.3,130.83,585.9,336.1,42.48,13.98,0.244,23.36,LUBRICATION_ISSUE,1,0.584,22.0,0.7699999999999818,3.6000000000000227,-51.57000000000005,12.590000000000003,0.34999999999999964,0.0030000000000000027,0.15000000000000213
44.0,ENG-002,MIS-0002,LOITER,46.41,6000.0,-13.85,2077.7,132.43,592.97,281.44,54.97,14.15,0.255,28.08,25.22,23.35,2099.5,131.77,591.34,339.23,42.53,14.21,0.245,23.39,LUBRICATION_ISSUE,1,0.621,-21.800000000000182,0.6599999999999966,1.6299999999999955,-57.79000000000002,12.439999999999998,-0.0600000000000005,0.010000000000000009,-0.03999999999999915
45.0,ENG-002,MIS-0002,DESCENT,32.13,6000.0,-13.66,1705.9,118.59,515.83,241.03,54.44,10.94,0.249,28.02,25.49,22.89,1699.7,118.92,517.08,296.39,42.56,11.07,0.229,22.96,LUBRICATION_ISSUE,1,0.654,6.2000000000000455,-0.3299999999999983,-1.25,-55.359999999999985,11.879999999999995,-0.13000000000000078,0.01999999999999999,-0.07000000000000028
46.0,ENG-002,MIS-0002,DESCENT,22.67,6000.0,-15.15,1444.0,112.04,469.32,203.82,55.32,9.71,0.224,27.81,25.43,23.02,1434.7,110.4,467.87,268.0,42.6,8.99,0.219,22.68,LUBRICATION_ISSUE,1,0.682,9.299999999999955,1.6400000000000006,1.4499999999999886,-64.18,12.719999999999999,0.7200000000000006,0.0050000000000000044,0.33999999999999986
47.0,ENG-002,MIS-0002,DESCENT,29.42,6000.0,-14.36,1637.1,114.58,510.99,230.8,56.91,10.94,0.236,28.05,25.3,22.99,1623.7,116.47,502.96,288.25,42.63,10.47,0.225,22.88,LUBRICATION_ISSUE,1,0.707,13.399999999999864,-1.8900000000000006,8.03000000000003,-57.44999999999999,14.279999999999994,0.46999999999999886,0.010999999999999982,0.10999999999999943
48.0,ENG-002,MIS-0002,DESCENT,25.72,6000.0,-14.96,1532.5,113.73,492.37,210.84,56.93,9.77,0.224,28.04,25.15,22.69,1520.1,113.14,483.73,277.15,42.67,9.66,0.221,22.77,LUBRICATION_ISSUE,1,0.727,12.400000000000091,0.5900000000000034,8.639999999999986,-66.30999999999997,14.259999999999998,0.10999999999999943,0.0030000000000000027,-0.0799999999999983
49.0,ENG-002,MIS-0002,DESCENT,33.2,6000.0,-14.36,1726.6,122.69,521.34,236.15,59.38,11.37,0.216,28.07,25.83,22.66,1729.7,119.88,522.65,299.61,42.7,11.3,0.228,23.0,LUBRICATION_ISSUE,1,0.745,-3.1000000000001364,2.8100000000000023,-1.3099999999999454,-63.46000000000001,16.68,0.06999999999999851,-0.01200000000000001,-0.33999999999999986
50.0,ENG-002,MIS-0002,LANDING,24.32,6000.0,-14.18,1477.9,112.23,476.99,208.28,58.18,9.11,0.195,27.99,25.63,22.84,1481.0,111.89,476.48,272.97,42.74,9.35,0.218,22.73,LUBRICATION_ISSUE,1,0.759,-3.099999999999909,0.3400000000000034,0.5099999999999909,-64.69000000000003,15.439999999999998,-0.2400000000000002,-0.022999999999999993,0.10999999999999943
51.0,ENG-002,MIS-0002,LANDING,21.12,6000.0,-14.65,1393.7,106.83,461.56,201.98,59.13,8.47,0.216,28.07,25.64,22.51,1391.4,109.01,459.84,263.37,42.77,8.65,0.213,22.63,LUBRICATION_ISSUE,1,0.771,2.2999999999999545,-2.180000000000007,1.7200000000000273,-61.390000000000015,16.36,-0.17999999999999972,0.0030000000000000027,-0.11999999999999744
0.0,ENG-003,MIS-0003,TAXI,18.58,0.0,39.52,1328.3,119.86,469.43,263.12,39.64,8.02,0.176,28.16,25.55,22.67,1320.1,118.43,470.02,255.73,40.03,8.09,0.2,22.56,COMBUSTION_INSTABILITY,0,0.0,8.200000000000045,1.4299999999999926,-0.589999999999975,7.390000000000015,-0.39000000000000057,-0.07000000000000028,-0.02400000000000002,0.11000000000000298
1.0,ENG-003,MIS-0003,TAXI,18.7,0.0,39.26,1324.9,118.85,475.52,255.98,40.29,7.63,0.2,27.99,25.45,22.58,1323.5,118.38,470.33,256.09,40.06,8.11,0.201,22.56,COMBUSTION_INSTABILITY,0,0.0,1.400000000000091,0.46999999999999886,5.189999999999998,-0.10999999999998522,0.22999999999999687,-0.47999999999999954,-0.0010000000000000009,0.019999999999999574
2.0,ENG-003,MIS-0003,TAXI,14.0,0.0,40.19,1172.0,114.94,447.62,245.02,40.61,7.3,0.182,28.1,25.49,22.55,1192.0,114.72,447.03,242.0,40.09,7.08,0.197,22.42,COMBUSTION_INSTABILITY,0,0.0,-20.0,0.21999999999999886,0.5900000000000318,3.0200000000000102,0.519999999999996,0.21999999999999975,-0.015000000000000013,0.129999999999999
3.0,ENG-003,MIS-0003,TAKEOFF,97.37,2836.8,20.93,3515.6,179.13,856.74,487.87,39.13,25.34,0.268,27.77,25.56,24.99,3526.4,178.19,857.46,492.12,40.17,25.42,0.285,24.92,COMBUSTION_INSTABILITY,0,0.0,-10.800000000000182,0.9399999999999977,-0.7200000000000273,-4.25,-1.0399999999999991,-0.08000000000000185,-0.01699999999999996,0.06999999999999673
4.0,ENG-003,MIS-0003,TAKEOFF,92.28,3115.8,20.2,3397.8,173.89,829.94,474.36,40.79,24.59,0.264,28.03,25.42,24.86,3384.0,173.17,830.11,476.85,40.24,24.3,0.281,24.77,COMBUSTION_INSTABILITY,0,0.0,13.800000000000182,0.7199999999999989,-0.16999999999995907,-2.490000000000009,0.5499999999999972,0.28999999999999915,-0.017000000000000015,0.08999999999999986
5.0,ENG-003,MIS-0003,TAKEOFF,97.22,3394.7,17.06,3517.7,178.67,850.29,495.08,40.2,25.83,0.267,28.04,25.37,24.57,3522.3,177.5,855.57,491.67,40.32,25.39,0.287,24.92,COMBUSTION_INSTABILITY,0,0.0,-4.600000000000364,1.1699999999999875,-5.280000000000086,3.409999999999968,-0.11999999999999744,0.4399999999999977,-0.019999999999999962,-0.3500000000000014
6.0,ENG-003,MIS-0003,CLIMB,79.85,3673.6,15.67,3018.2,161.87,759.53,448.84,40.81,22.01,0.278,27.82,25.78,24.49,3035.8,161.86,765.22,439.55,40.39,21.57,0.27,24.4,COMBUSTION_INSTABILITY,0,0.0,-17.600000000000364,0.009999999999990905,-5.690000000000055,9.289999999999964,0.4200000000000017,0.4400000000000013,0.008000000000000007,0.08999999999999986
7.0,ENG-003,MIS-0003,CLIMB,87.67,3952.6,14.71,3248.0,169.89,807.79,458.99,40.48,23.18,0.264,28.04,25.4,24.97,3254.7,168.9,805.88,463.01,40.46,23.29,0.279,24.63,COMBUSTION_INSTABILITY,0,0.0,-6.699999999999818,0.9899999999999807,1.9099999999999682,-4.019999999999982,0.01999999999999602,-0.10999999999999943,-0.015000000000000013,0.33999999999999986
8.0,ENG-003,MIS-0003,CLIMB,88.87,4231.5,12.08,3305.0,168.85,810.39,465.13,41.09,24.24,0.244,27.78,25.51,24.88,3288.4,169.99,812.14,466.62,40.53,23.55,0.281,24.67,COMBUSTION_INSTABILITY,0,0.0,16.59999999999991,-1.1400000000000148,-1.75,-1.490000000000009,0.5600000000000023,0.6899999999999977,-0.03700000000000003,0.2099999999999973
9.0,ENG-003,MIS-0003,CLIMB,88.66,4510.5,10.5,3289.7,170.85,803.72,463.39,38.79,23.79,0.278,27.88,25.53,24.92,3282.6,169.8,811.05,465.99,40.61,23.51,0.282,24.66,COMBUSTION_INSTABILITY,0,0.0,7.099999999999909,1.049999999999983,-7.329999999999927,-2.6000000000000227,-1.8200000000000003,0.2799999999999976,-0.003999999999999948,0.26000000000000156
10.0,ENG-003,MIS-0003,CLIMB,82.07,4789.4,8.28,3097.9,165.36,783.21,446.68,40.34,21.35,0.293,28.12,25.4,24.41,3098.0,163.87,776.78,446.22,40.68,22.06,0.276,24.46,COMBUSTION_INSTABILITY,0,0.0,-0.09999999999990905,1.490000000000009,6.430000000000064,0.45999999999997954,-0.3399999999999963,-0.7099999999999973,0.01699999999999996,-0.05000000000000071
11.0,ENG-003,MIS-0003,CLIMB,83.42,5068.3,7.03,3139.6,163.99,779.24,452.05,40.49,22.32,0.294,28.11,25.72,24.93,3135.8,165.08,783.79,450.26,40.75,22.35,0.278,24.5,COMBUSTION_INSTABILITY,0,0.0,3.799999999999727,-1.0900000000000034,-4.5499999999999545,1.7900000000000205,-0.259999999999998,-0.030000000000001137,0.01599999999999996,0.4299999999999997
12.0,ENG-003,MIS-0003,CLIMB,80.13,5347.3,5.35,3033.3,163.03,765.07,438.89,41.25,21.73,0.313,27.88,25.4,24.45,3043.5,162.11,766.65,440.38,40.81,21.63,0.275,24.4,COMBUSTION_INSTABILITY,0,0.0,-10.199999999999818,0.9199999999999875,-1.5799999999999272,-1.490000000000009,0.4399999999999977,0.10000000000000142,0.03799999999999998,0.05000000000000071
13.0,ENG-003,MIS-0003,CLIMB,88.33,5626.2,3.26,3274.6,168.34,810.65,467.39,41.02,23.8,0.279,28.14,25.58,24.74,3273.3,169.5,809.32,464.99,40.89,23.43,0.285,24.65,COMBUSTION_INSTABILITY,0,0.0,1.2999999999997272,-1.1599999999999966,1.3299999999999272,2.3999999999999773,0.13000000000000256,0.370000000000001,-0.00599999999999995,0.08999999999999986
14.0,ENG-003,MIS-0003,CLIMB,81.48,5905.2,1.34,3087.1,160.76,780.3,442.11,41.53,22.12,0.27,27.56,25.67,25.02,3081.3,163.33,773.67,444.43,40.95,21.92,0.278,24.44,COMBUSTION_INSTABILITY,0,0.0,5.799999999999727,-2.5700000000000216,6.6299999999999955,-2.319999999999993,0.5799999999999983,0.1999999999999993,-0.008000000000000007,0.5799999999999983
15.0,ENG-003,MIS-0003,CRUISE,58.08,6000.0,0.66,2434.7,144.08,652.95,379.78,39.85,16.38,0.258,27.7,25.47,23.69,2426.3,142.28,652.03,374.25,41.01,16.78,0.255,23.74,COMBUSTION_INSTABILITY,0,0.0,8.399999999999636,1.8000000000000114,0.9200000000000728,5.529999999999973,-1.1599999999999966,-0.40000000000000213,0.0030000000000000027,-0.04999999999999716
